"easting","northing","weekday","hour","month","day","year","longitude","latitude","source","BLDG_ABBR","BUILDING_N","function.","aftershoot","hashtagsht"
506657.346857315,4475440.28219556,"Mon",11,"Jan",20,2014,-86.92151429,40.42957238,"iphone","","",NA,0,0
506307.933222913,4475027.27515762,"Mon",11,"Jan",20,2014,-86.92563774,40.42585427,"iphone","","",NA,0,0
505708.351813211,4476019.82438471,"Mon",11,"Jan",20,2014,-86.9326971,40.4348006,"android","","",NA,0,0
506425.106507239,4474950.26736039,"Mon",11,"Jan",20,2014,-86.9242572,40.4251596,"android","","",NA,0,0
506425.106507239,4474950.26736039,"Mon",11,"Jan",20,2014,-86.9242572,40.4251596,"android","","",NA,0,0
506107.857717963,4474974.81361047,"Mon",11,"Jan",20,2014,-86.92799687,40.42538313,"iphone","MCUT","John T. Mccutcheon Residence Hall",2,0,0
506066.699380634,4475485.03710474,"Mon",11,"Jan",20,2014,-86.9284772,40.4299801,"android","","",NA,0,0
506091.010138719,4474890.1924179,"Mon",11,"Jan",20,2014,-86.92819629,40.42462089,"iphone","","",NA,0,0
505708.351813211,4476019.82438471,"Mon",11,"Jan",20,2014,-86.9326971,40.4348006,"android","","",NA,0,0
506089.612840087,4474889.35768399,"Mon",12,"Jan",20,2014,-86.92821277,40.42461338,"iphone","","",NA,0,0
506687.510960356,4475759.20807287,"Mon",12,"Jan",20,2014,-86.92115532,40.43244538,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
503458.429545202,4478207.15016127,"Mon",12,"Jan",20,2014,-86.95921233,40.45451885,"iphone","","",NA,0,0
506194.879146074,4475001.43920004,"Mon",12,"Jan",20,2014,-86.92697075,40.42562236,"iphone","","",NA,0,0
505708.351813211,4476019.82438471,"Mon",12,"Jan",20,2014,-86.9326971,40.4348006,"android","","",NA,0,0
505708.351813211,4476019.82438471,"Mon",12,"Jan",20,2014,-86.9326971,40.4348006,"android","","",NA,0,0
505708.351813211,4476019.82438471,"Mon",12,"Jan",20,2014,-86.9326971,40.4348006,"android","","",NA,0,0
506663.264280072,4475461.03753073,"Mon",12,"Jan",20,2014,-86.92144431,40.42975932,"iphone","","",NA,0,0
506040.457344626,4475030.16499536,"Mon",12,"Jan",20,2014,-86.9287909,40.42588229,"iphone","","",NA,0,0
506721.730214445,4475128.52139963,"Mon",12,"Jan",20,2014,-86.92075855,40.42676317,"iphone","WDC","Windsor Dining Court",3,0,0
506766.998471271,4475469.52197776,"Mon",12,"Jan",20,2014,-86.92022126,40.42983492,"iphone","WILY","Harvey W. Wiley Residence Hall",2,0,0
506767.576023074,4475497.79606197,"Mon",12,"Jan",20,2014,-86.92021415,40.43008964,"iphone","","",NA,0,0
504281.335326787,4478260.80283653,"Mon",12,"Jan",20,2014,-86.94950687,40.45499838,"iphone","","",NA,0,0
506207.515356844,4475000.03331407,"Mon",12,"Jan",20,2014,-86.9268218,40.4256096,"android","","",NA,0,0
506205.531011594,4474999.28798095,"Mon",12,"Jan",20,2014,-86.9268452,40.4256029,"android","","",NA,0,0
506206.725377451,4475001.34244209,"Mon",12,"Jan",20,2014,-86.9268311,40.4256214,"android","","",NA,0,0
506206.285405607,4474999.97679626,"Mon",12,"Jan",20,2014,-86.9268363,40.4256091,"android","","",NA,0,0
506205.85371415,4474998.855354,"Mon",12,"Jan",20,2014,-86.9268414,40.425599,"android","","",NA,0,0
506677.29304316,4475367.7301795,"Mon",12,"Jan",20,2014,-86.9212799,40.42891859,"iphone","","",NA,0,0
507077.898855726,4475658.08835978,"Mon",12,"Jan",20,2014,-86.91655384,40.43153115,"iphone","","",NA,0,0
506689.854933969,4475759.67857943,"Mon",12,"Jan",20,2014,-86.92112768,40.4324496,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
506208.548476479,4475002.17644077,"Mon",12,"Jan",20,2014,-86.9268096,40.4256289,"android","","",NA,0,0
506306.053015476,4475026.78740199,"Mon",12,"Jan",20,2014,-86.92565991,40.42584989,"iphone","","",NA,0,0
506896.023864631,4475742.49530167,"Mon",12,"Jan",20,2014,-86.91869717,40.43229311,"iphone","","",NA,0,0
506220.519359283,4475000.08849485,"Mon",12,"Jan",20,2014,-86.9266685,40.42561,"android","","",NA,0,0
507414.406294931,4474876.08688084,"Mon",12,"Jan",20,2014,-86.91259565,40.42448307,"iphone","HIKS","John W. Hicks Undergraduate Library",1,0,0
507504.132188026,4474880.49956696,"Mon",12,"Jan",20,2014,-86.91153787,40.42452202,"iphone","","",NA,0,0
504180.634663082,4478104.55702004,"Mon",12,"Jan",20,2014,-86.95069554,40.45359126,"iphone","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",12,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
503480.269288308,4478208.74645645,"Mon",12,"Jan",20,2014,-86.95895475,40.45453314,"iphone","","",NA,0,0
503484.753351662,4478209.89738162,"Mon",12,"Jan",20,2014,-86.95890186,40.45454349,"iphone","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",12,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",12,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",12,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",12,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506218.370591306,4474993.0383073,"Mon",13,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
507148.31193392,4475030.5392273,"Mon",13,"Jan",20,2014,-86.91573075,40.42587688,"iphone","","",NA,0,0
507766.79096234,4474047.15875504,"Mon",13,"Jan",20,2014,-86.90845171,40.41701193,"iphone","","",NA,0,0
504857.100799788,4479971.25079257,"Mon",13,"Jan",20,2014,-86.94270333,40.47040477,"iphone","","",NA,0,0
506894.304880194,4475690.54524565,"Mon",13,"Jan",20,2014,-86.918718,40.4318251,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506218.370591306,4474993.0383073,"Mon",13,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506673.577833206,4474519.75493593,"Mon",13,"Jan",20,2014,-86.9213326,40.4212791,"android","HOCK","Hockmeyer Hall of Structural Biology",1,0,0
506218.370591306,4474993.0383073,"Mon",13,"Jan",20,2014,-86.9266939,40.4255465,"android","","",NA,0,0
506892.260697533,4475690.57666477,"Mon",13,"Jan",20,2014,-86.9187421,40.4318254,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506892.616950004,4475690.56589259,"Mon",13,"Jan",20,2014,-86.9187379,40.4318253,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506510.84778871,4475080.53150086,"Mon",13,"Jan",20,2014,-86.9232451,40.4263325,"android","MRDH","Virginia C. Meredith Residence Hall",2,0,0
507056.709180911,4475716.56354952,"Mon",13,"Jan",20,2014,-86.91680301,40.43205814,"iphone","","",NA,0,0
506309.958498956,4475001.54851971,"Mon",13,"Jan",20,2014,-86.92561412,40.42562248,"iphone","","",NA,0,0
505698.88428562,4476192.04272014,"Mon",13,"Jan",20,2014,-86.93280718,40.4363522,"iphone","","",NA,0,0
505023.517633781,4477766.4582722,"Mon",13,"Jan",20,2014,-86.94075765,40.45054063,"iphone","","",NA,0,0
506361.457303933,4474986.47738689,"Mon",13,"Jan",20,2014,-86.92500717,40.42548631,"iphone","","",NA,0,0
506309.332585682,4475003.42941735,"Mon",13,"Jan",20,2014,-86.92562148,40.42563943,"iphone","","",NA,0,0
507155.013952509,4475111.5801051,"Mon",13,"Jan",20,2014,-86.91565083,40.42660693,"iphone","","",NA,0,0
506689.088871549,4475757.94409675,"Mon",13,"Jan",20,2014,-86.92113673,40.43243398,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
504466.084055439,4479588.77119486,"Mon",13,"Jan",20,2014,-86.94731864,40.46696118,"iphone","","",NA,0,0
506207.615421394,4475002.12016868,"Mon",13,"Jan",20,2014,-86.9268206,40.4256284,"android","","",NA,0,0
506206.733814228,4475001.39794833,"Mon",13,"Jan",20,2014,-86.926831,40.4256219,"android","","",NA,0,0
506657.640681711,4475855.19308615,"Mon",13,"Jan",20,2014,-86.92150648,40.43331036,"iphone","","",NA,0,0
506891.267859228,4475691.06414566,"Mon",13,"Jan",20,2014,-86.9187538,40.4318298,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506421.366269441,4474949.47606577,"Mon",13,"Jan",20,2014,-86.9243013,40.4251525,"android","","",NA,0,0
506895.456414389,4475692.73297836,"Mon",13,"Jan",20,2014,-86.9187044,40.4318448,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506217.253219654,4475073.03400086,"Mon",13,"Jan",20,2014,-86.92670629,40.4262672,"iphone","","",NA,0,0
504589.568730865,4480411.30537557,"Mon",13,"Jan",20,2014,-86.94585608,40.47437077,"iphone","","",NA,0,0
506890.936113573,4475692.0961279,"Mon",13,"Jan",20,2014,-86.9187577,40.4318391,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506296.794218556,4475018.6067979,"Mon",13,"Jan",20,2014,-86.92576914,40.42577626,"iphone","","",NA,0,0
506296.809829092,4475017.19047013,"Mon",13,"Jan",20,2014,-86.92576897,40.4257635,"iphone","","",NA,0,0
506445.92447619,4474947.91763725,"Mon",13,"Jan",20,2014,-86.92401181,40.42513827,"iphone","FSTE","First Street Towers, Eastern",5,0,0
507187.237700783,4475146.11594626,"Mon",13,"Jan",20,2014,-86.91527056,40.42691779,"iphone","PSYC","Psychological Sciences Building",1,0,0
506693.804222059,4474507.76294023,"Mon",13,"Jan",20,2014,-86.9210943,40.4211709,"android","HOCK","Hockmeyer Hall of Structural Biology",1,0,0
504899.884871986,4477690.07568743,"Mon",13,"Jan",20,2014,-86.94221624,40.44985323,"instagram","","",NA,0,0
504589.749405843,4480412.48651995,"Mon",13,"Jan",20,2014,-86.94585394,40.47438141,"iphone","","",NA,0,0
506734.105246131,4474997.5531413,"Mon",13,"Jan",20,2014,-86.92061405,40.42558316,"iphone","DUHM","Ophelia Duhme Residence Hall",2,0,0
504589.218883711,4480408.15499817,"Mon",13,"Jan",20,2014,-86.94586023,40.47434239,"iphone","","",NA,0,0
506308.865029808,4475026.7942084,"Mon",13,"Jan",20,2014,-86.92562676,40.42584993,"iphone","","",NA,0,0
506697.702694679,4475353.13986995,"Mon",13,"Jan",20,2014,-86.92103944,40.42878698,"iphone","","",NA,0,0
506309.830787996,4475027.29673462,"Mon",13,"Jan",20,2014,-86.92561537,40.42585445,"iphone","","",NA,0,0
506309.876827076,4475028.02825352,"Mon",13,"Jan",20,2014,-86.92561482,40.42586104,"iphone","","",NA,0,0
506732.799058537,4475383.57049832,"Mon",13,"Jan",20,2014,-86.92062536,40.42906085,"iphone","","",NA,0,0
506313.391468483,4475126.41474494,"Mon",13,"Jan",20,2014,-86.92557241,40.42674739,"iphone","","",NA,0,0
506326.227620602,4475031.61840857,"Mon",13,"Jan",20,2014,-86.92542203,40.42589326,"iphone","ERHT","Amelia Earhart Residence Hall",2,0,0
506323.273583878,4475036.06362587,"Mon",13,"Jan",20,2014,-86.92545681,40.42593333,"iphone","","",NA,0,0
506427.857361947,4474913.80671476,"Mon",14,"Jan",20,2014,-86.92422514,40.4248311,"iphone","","",NA,0,0
503942.713620028,4479640.11957622,"Mon",14,"Jan",20,2014,-86.95349193,40.46742643,"iphone","","",NA,0,0
506294.917990791,4475036.60695915,"Mon",14,"Jan",20,2014,-86.92579108,40.42593844,"iphone","","",NA,0,0
507058.364230137,4475716.32646122,"Mon",14,"Jan",20,2014,-86.9167835,40.43205599,"iphone","","",NA,0,0
505827.491906813,4474231.68574879,"Mon",14,"Jan",20,2014,-86.9313088,40.4186902,"android","","",NA,0,0
506757.065070667,4475715.84225248,"Mon",14,"Jan",20,2014,-86.92033575,40.43205413,"iphone","","",NA,0,0
506692.645033749,4475767.76954205,"Mon",14,"Jan",20,2014,-86.9210947,40.43252247,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
506311.602040227,4475126.94603069,"Mon",14,"Jan",20,2014,-86.9255935,40.42675219,"iphone","","",NA,0,0
504434.524685508,4479718.99007995,"Mon",14,"Jan",20,2014,-86.94769,40.4681345,"android","","",NA,0,0
506891.936361743,4475692.77413948,"Mon",14,"Jan",20,2014,-86.9187459,40.4318452,"android","CQS","Franklin Levering Cary Quadrangle(south)",5,0,0
506743.5902586,4475043.24976847,"Mon",14,"Jan",20,2014,-86.92050175,40.42599477,"iphone","SHLY","Frances M. Shealy Residence Hall",2,0,0
506296.135302731,4475017.36861106,"Mon",14,"Jan",20,2014,-86.92577692,40.42576511,"iphone","","",NA,0,0
506298.21028739,4475018.24724258,"Mon",14,"Jan",20,2014,-86.92575245,40.42577301,"iphone","","",NA,0,0
505022.918409744,4477755.92074047,"Mon",14,"Jan",20,2014,-86.9407648,40.4504457,"android","","",NA,0,0
506683.237958147,4475705.75841653,"Mon",14,"Jan",20,2014,-86.92120626,40.43196388,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
506371.454578291,4475088.85536228,"Mon",14,"Jan",20,2014,-86.92488829,40.42640857,"iphone","","",NA,0,0
506623.465077168,4475648.85517796,"Mon",14,"Jan",20,2014,-86.92191156,40.43145171,"iphone","","",NA,0,0
506861.044147148,4475754.90170001,"Mon",14,"Jan",20,2014,-86.91910944,40.43240517,"iphone","","",NA,0,0
506683.966828373,4475716.86558995,"Mon",14,"Jan",20,2014,-86.92119755,40.43206394,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
504041.740569125,4477701.0906022,"Mon",14,"Jan",20,2014,-86.95233616,40.44995708,"iphone","","",NA,0,0
506605.830349879,4475296.41464788,"Mon",14,"Jan",20,2014,-86.92212313,40.42827667,"iphone","CRSC","Cordova Recreational Sports Center",3,0,0
506204.71562101,4475000.55268874,"Mon",14,"Jan",20,2014,-86.9268548,40.4256143,"android","","",NA,0,0
506219.408141423,4475816.69959289,"Mon",14,"Jan",20,2014,-86.92667361,40.43296696,"iphone","","",NA,0,0
506299.483176835,4475018.68453644,"Mon",14,"Jan",20,2014,-86.92573744,40.42577694,"iphone","","",NA,0,0
506759.342187777,4475793.25920038,"Mon",14,"Jan",20,2014,-86.92030808,40.43275157,"iphone","","",NA,0,0
506667.988694347,4475776.76287046,"Mon",14,"Jan",20,2014,-86.9213853,40.43260369,"iphone","","",NA,0,0
506792.847961081,4475049.39139878,"Mon",14,"Jan",20,2014,-86.919921,40.4260497,"android","","",NA,0,0
506297.01659017,4475017.44927035,"Mon",14,"Jan",20,2014,-86.92576653,40.42576583,"iphone","","",NA,0,0
506514.75908864,4475942.12818639,"Mon",15,"Jan",20,2014,-86.92319016,40.4340947,"iphone","","",NA,0,0
506564.86440201,4475118.39803727,"Mon",15,"Jan",20,2014,-86.92260792,40.42667322,"iphone","","",NA,0,0
505130.002242194,4477516.10245604,"Mon",15,"Jan",20,2014,-86.9395039,40.4482845,"android","","",NA,0,0
505021.968347116,4477765.28619418,"Mon",15,"Jan",20,2014,-86.94077593,40.45053008,"iphone","","",NA,0,0
506206.217543693,4474999.97674007,"Mon",15,"Jan",20,2014,-86.9268371,40.4256091,"android","","",NA,0,0
506206.387878641,4474999.15549224,"Mon",15,"Jan",20,2014,-86.9268351,40.4256017,"android","","",NA,0,0
506208.818452859,4475003.95264035,"Mon",15,"Jan",20,2014,-86.9268064,40.4256449,"android","","",NA,0,0
506206.878057539,4475001.35366838,"Mon",15,"Jan",20,2014,-86.9268293,40.4256215,"android","","",NA,0,0
506208.300895705,4475004.08540983,"Mon",15,"Jan",20,2014,-86.9268125,40.4256461,"android","","",NA,0,0
506705.117673473,4475053.85556959,"Mon",15,"Jan",20,2014,-86.92095518,40.42609063,"iphone","","",NA,0,0
505827.491906813,4474231.68574879,"Mon",15,"Jan",20,2014,-86.9313088,40.4186902,"android","","",NA,0,0
506110.726336023,4474976.16791028,"Mon",15,"Jan",20,2014,-86.92796304,40.42539531,"iphone","MCUT","John T. Mccutcheon Residence Hall",2,0,0
506207.820634329,4475000.15566526,"Mon",15,"Jan",20,2014,-86.9268182,40.4256107,"android","","",NA,0,0
506207.820634329,4475000.15566526,"Mon",15,"Jan",20,2014,-86.9268182,40.4256107,"android","","",NA,0,0
505827.491906813,4474231.68574879,"Mon",15,"Jan",20,2014,-86.9313088,40.4186902,"android","","",NA,0,0
506544.046677297,4475119.99485998,"Mon",15,"Jan",20,2014,-86.92285332,40.42668777,"iphone","MRDH","Virginia C. Meredith Residence Hall",2,0,0
506569.655688402,4475344.48074651,"Mon",15,"Jan",20,2014,-86.9225491,40.42870999,"iphone","CRSC","Cordova Recreational Sports Center",3,0,0
506206.438903762,4474999.0001366,"Mon",15,"Jan",20,2014,-86.9268345,40.4256003,"android","","",NA,0,0
506206.55631096,4475000.63191171,"Mon",15,"Jan",20,2014,-86.9268331,40.425615,"android","","",NA,0,0
506208.464908752,4475000.65569214,"Mon",16,"Jan",20,2014,-86.9268106,40.4256152,"android","","",NA,0,0
504553.55898367,4479142.47609417,"Mon",16,"Jan",20,2014,-86.94629,40.46294,"others","","",NA,0,0
506206.293153047,4475000.86479064,"Mon",16,"Jan",20,2014,-86.9268362,40.4256171,"android","","",NA,0,0
506208.099645328,4475001.26588132,"Mon",16,"Jan",20,2014,-86.9268149,40.4256207,"android","","",NA,0,0
504662.131738082,4479724.50854414,"Mon",16,"Jan",20,2014,-86.94500509,40.46818297,"iphone","","",NA,0,0
506684.422320807,4475716.85156644,"Mon",16,"Jan",20,2014,-86.92119218,40.43206381,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
504553.55898367,4479142.47609417,"Mon",16,"Jan",20,2014,-86.94629,40.46294,"others","","",NA,0,0
506207.666152335,4475002.32000799,"Mon",16,"Jan",20,2014,-86.92682,40.4256302,"android","","",NA,0,0
506208.455957096,4475001.22177706,"Mon",16,"Jan",20,2014,-86.9268107,40.4256203,"android","","",NA,0,0
506208.820209102,4475001.83257052,"Mon",16,"Jan",20,2014,-86.9268064,40.4256258,"android","","",NA,0,0
506208.123411048,4475003.29717349,"Mon",16,"Jan",20,2014,-86.9268146,40.425639,"android","","",NA,0,0
506207.235656264,4474999.75558618,"Mon",16,"Jan",20,2014,-86.9268251,40.4256071,"android","","",NA,0,0
506207.896988174,4475000.14462865,"Mon",16,"Jan",20,2014,-86.9268173,40.4256106,"android","","",NA,0,0
506205.243884985,4474997.73376428,"Mon",16,"Jan",20,2014,-86.9268486,40.4255889,"android","","",NA,0,0
506316.611687378,4475018.45475564,"Mon",16,"Jan",20,2014,-86.92553552,40.42577474,"iphone","","",NA,0,0
506302.081310501,4475024.88598697,"Mon",16,"Jan",20,2014,-86.92570675,40.42583279,"iphone","","",NA,0,0
506207.030425087,4475001.7422893,"Mon",16,"Jan",20,2014,-86.9268275,40.425625,"android","","",NA,0,0
506207.251353156,4475001.28737843,"Mon",16,"Jan",20,2014,-86.9268249,40.4256209,"android","","",NA,0,0
506308.11256399,4475025.84453785,"Mon",16,"Jan",20,2014,-86.92563564,40.42584138,"iphone","","",NA,0,0
506573.182183984,4475337.27781184,"Mon",16,"Jan",20,2014,-86.9225076,40.42864507,"iphone","CRSC","Cordova Recreational Sports Center",3,0,0
506207.582005262,4475001.49854942,"Mon",16,"Jan",20,2014,-86.926821,40.4256228,"android","","",NA,0,0
508469.367685584,4480031.24456471,"Mon",16,"Jan",20,2014,-86.90009056,40.47091628,"iphone","","",NA,0,0
506207.075725184,4474998.25697404,"Mon",16,"Jan",20,2014,-86.926827,40.4255936,"android","","",NA,0,0
506206.777808934,4474999.48881063,"Mon",16,"Jan",20,2014,-86.9268305,40.4256047,"android","","",NA,0,0
506207.81777515,4475003.60771613,"Mon",16,"Jan",20,2014,-86.9268182,40.4256418,"android","","",NA,0,0
506476.102300378,4475952.73389767,"Mon",16,"Jan",20,2014,-86.92364582,40.43419055,"iphone","","",NA,0,0
506207.049229032,4474999.52233495,"Mon",16,"Jan",20,2014,-86.9268273,40.425605,"android","","",NA,0,0
506328.040237374,4475023.74459485,"Mon",16,"Jan",20,2014,-86.92540074,40.42582231,"iphone","ERHT","Amelia Earhart Residence Hall",2,0,0
506683.688141576,4475472.99694694,"Mon",16,"Jan",20,2014,-86.9212034,40.4298669,"android","WILY","Harvey W. Wiley Residence Hall",2,0,0
506205.504598417,4475000.45344329,"Mon",16,"Jan",20,2014,-86.9268455,40.4256134,"android","","",NA,0,0
506706.480467288,4475505.47329914,"Mon",16,"Jan",20,2014,-86.92093435,40.4301593,"iphone","","",NA,0,0
506208.099911951,4475000.9439859,"Mon",16,"Jan",20,2014,-86.9268149,40.4256178,"android","","",NA,0,0
506206.752323946,4474999.53318892,"Mon",16,"Jan",20,2014,-86.9268308,40.4256051,"android","","",NA,0,0
506209.777498501,4475003.35404299,"Mon",16,"Jan",20,2014,-86.9267951,40.4256395,"android","","",NA,0,0
504857.050833452,4480287.22040368,"Mon",17,"Jan",20,2014,-86.9427015,40.47325136,"iphone","","",NA,0,0
506206.073134924,4475000.22081718,"Mon",17,"Jan",20,2014,-86.9268388,40.4256113,"android","","",NA,0,0
506697.851101943,4475058.94057444,"Mon",17,"Jan",20,2014,-86.92104079,40.4261365,"iphone","","",NA,0,0
506206.726048458,4475000.53215363,"Mon",17,"Jan",20,2014,-86.9268311,40.4256141,"android","","",NA,0,0
506208.507138553,4475000.87772411,"Mon",17,"Jan",20,2014,-86.9268101,40.4256172,"android","","",NA,0,0
506206.506848409,4474998.90029422,"Mon",17,"Jan",20,2014,-86.9268337,40.4255994,"android","","",NA,0,0
504580.141406528,4479524.29184519,"Mon",17,"Jan",20,2014,-86.9459737,40.46637966,"iphone","","",NA,0,0
506677.367250631,4475151.15541432,"Mon",17,"Jan",20,2014,-86.9212813,40.42696744,"iphone","","",NA,0,0
506208.236021915,4475000.47790495,"Mon",17,"Jan",20,2014,-86.9268133,40.4256136,"android","","",NA,0,0
506119.893121994,4474916.5791933,"Mon",17,"Jan",20,2014,-86.92785555,40.4248584,"iphone","","",NA,0,0
505181.080179124,4477609.04703911,"Mon",17,"Jan",20,2014,-86.9389008,40.44912153,"iphone","","",NA,0,0
506218.978365061,4474996.63516283,"Mon",17,"Jan",20,2014,-86.9266867,40.4255789,"android","","",NA,0,0
506309.503583446,4475027.02562281,"Mon",17,"Jan",20,2014,-86.92561923,40.42585201,"iphone","","",NA,0,0
503533.960221406,4476534.77801828,"Mon",17,"Jan",20,2014,-86.95833085,40.43945196,"iphone","","",NA,0,0
506310.590123122,4475027.13975605,"Mon",17,"Jan",20,2014,-86.92560642,40.42585303,"iphone","","",NA,0,0
506218.486642239,4474996.30175935,"Mon",17,"Jan",20,2014,-86.9266925,40.4255759,"android","","",NA,0,0
507124.665620151,4475736.18137656,"Mon",17,"Jan",20,2014,-86.9160016,40.4322343,"android","LAMB","Ward L. Lambert Field House & Gymnasium",3,0,0
507042.943603415,4475960.46573085,"Mon",17,"Jan",20,2014,-86.9169626,40.4342556,"android","","",NA,0,0
506495.528405332,4475960.91466529,"Mon",17,"Jan",20,2014,-86.9234167,40.4342641,"android","","",NA,0,0
506218.486642239,4474996.30175935,"Mon",17,"Jan",20,2014,-86.9266925,40.4255759,"android","","",NA,0,0
506110.014949547,4474975.77772563,"Mon",17,"Jan",20,2014,-86.92797143,40.4253918,"iphone","MCUT","John T. Mccutcheon Residence Hall",2,0,0
506217.884385866,4474996.27906,"Mon",17,"Jan",20,2014,-86.9266996,40.4255757,"android","","",NA,0,0
506519.550846949,4475948.42597876,"Mon",17,"Jan",20,2014,-86.9231336,40.4341514,"android","","",NA,0,0
506531.826595045,4475945.25100822,"Mon",17,"Jan",20,2014,-86.9229889,40.4341227,"android","","",NA,0,0
505181.080179124,4477609.04703911,"Mon",17,"Jan",20,2014,-86.9389008,40.44912153,"iphone","","",NA,0,0
506922.916641954,4476176.65482481,"Mon",17,"Jan",20,2014,-86.91837538,40.43620428,"iphone","","",NA,0,0
506079.486337049,4474993.51154928,"Mon",17,"Jan",20,2014,-86.92833115,40.42555179,"iphone","","",NA,0,0
506217.884385866,4474996.27906,"Mon",17,"Jan",20,2014,-86.9266996,40.4255757,"android","","",NA,0,0
504558.615966575,4479518.59332223,"Mon",17,"Jan",20,2014,-86.94622765,40.46632844,"iphone","","",NA,0,0
504180.639753715,4478104.55147293,"Mon",17,"Jan",20,2014,-86.95069548,40.45359121,"iphone","","",NA,0,0
505140.275845432,4477613.39338769,"Mon",17,"Jan",20,2014,-86.93938196,40.44916094,"iphone","","",NA,0,0
507047.465132745,4475968.62838598,"Mon",17,"Jan",20,2014,-86.9169092,40.4343291,"android","BRES","Drew & Brittany Bress Student Athletic Center",3,0,0
506701.813978421,4475356.10831728,"Mon",17,"Jan",20,2014,-86.92099094,40.42881369,"iphone","","",NA,0,0
506187.742580776,4474906.94806224,"Mon",17,"Jan",20,2014,-86.9270558,40.42477113,"iphone","HARR","Benjamin Harrison Residence Hall",2,0,0
506186.265018313,4474911.90514467,"Mon",17,"Jan",20,2014,-86.92707317,40.4248158,"iphone","","",NA,0,0
504375.234963553,4479745.95020575,"Mon",17,"Jan",20,2014,-86.9483892,40.4683777,"android","","",NA,0,0
506683.48582907,4475708.38930521,"Mon",17,"Jan",20,2014,-86.92120331,40.43198758,"iphone","OWEN","Richard Owen Residence Hall",2,0,0
507180.366787764,4476031.35450505,"Mon",17,"Jan",20,2014,-86.91534156,40.43489307,"iphone","","",NA,0,0
506682.453380093,4475709.56052999,"Mon",17,"Jan",20,2014,-86.92121547,40.43199814,"iphone","","",NA,0,0
506528.746027339,4475947.2240997,"Mon",17,"Jan",20,2014,-86.9230252,40.4341405,"android","","",NA,0,0
506363.795808823,4475183.51283693,"Mon",17,"Jan",20,2014,-86.92497763,40.42726141,"iphone","","",NA,0,0
504695.002378741,4479731.97381509,"Mon",18,"Jan",20,2014,-86.94461729,40.46825004,"iphone","","",NA,0,0
507206.251086773,4475243.49437185,"Mon",18,"Jan",20,2014,-86.91504531,40.42779492,"iphone","ELLT","Edward C. Elliott Hall Of Music",3,0,0
506683.595310619,4475382.11344294,"Mon",18,"Jan",20,2014,-86.92120545,40.42904812,"iphone","WILY","Harvey W. Wiley Residence Hall",2,0,0
506657.53078853,4474856.01825804,"Mon",18,"Jan",20,2014,-86.92151824,40.42430867,"iphone","","",NA,0,0
506688.803768515,4475785.62468425,"Mon",18,"Jan",20,2014,-86.9211398,40.43268336,"instagram","OWEN","Richard Owen Residence Hall",2,0,0
506206.675510506,4475000.09921764,"Mon",18,"Jan",20,2014,-86.9268317,40.4256102,"android","","",NA,0,0
506688.556170304,4475386.41462381,"Mon",18,"Jan",20,2014,-86.92114692,40.42908683,"iphone","WILY","Harvey W. Wiley Residence Hall",2,0,0
507001.598668233,4475748.30963564,"Mon",18,"Jan",20,2014,-86.9174524,40.43234461,"iphone","","",NA,0,0
506208.667602586,4475001.73254546,"Mon",18,"Jan",20,2014,-86.9268082,40.4256249,"android","","",NA,0,0
507207.831917854,4475244.69023666,"Mon",18,"Jan",20,2014,-86.91502666,40.42780568,"iphone","ELLT","Edward C. Elliott Hall Of Music",3,0,0
506206.242899999,4475000.08775956,"Mon",18,"Jan",20,2014,-86.9268368,40.4256101,"android","","",NA,0,0
504704.64953668,4479760.45784916,"Mon",18,"Jan",20,2014,-86.94450328,40.4685066,"iphone","","",NA,0,0
506055.537161252,4474949.19377553,"Mon",18,"Jan",20,2014,-86.9286139,40.4251527,"android","","",NA,0,0
504562.568950877,4480387.79140136,"Mon",18,"Jan",20,2014,-86.94617477,40.47415908,"iphone","","",NA,0,0
